name,symbol,mnemonic,
Valley,谷,This radical is the same as the kanji you learned earlier: <font color='#0a9ce6'><b>valley</b></font>,level16 radical
Zombie,<img src="zombie.png" />,"This radical has a figure reaching out both hands at you with a grave on his head. This is a <font color='#0a9ce6'><b>zombie</b></font>, and he must have just recently dug himself out of the grave by the looks of it (why else would he have a grave on his head?).",level16 radical
Conflict,争,"This radical is the same as the kanji <span lang='ja'>争</b></font>, which you learned earlier. It also means <font color='#0a9ce6'><b>conflict</b></font>.",level18 radical
Gambler,尭,"The <font color='#0a9ce6'><b>gambler</b></font> holds a cross as he plays blackjack. He stands on his two legs expectantly, hoping he hits the big one. He just put all his money down. If he doesn't win this one the gambler loses everything, including the two legs he's standing on.",level18 radical
Happiness,幸,This is the same as the kanji <font color='#0a9ce6'><b>happiness</b></font>. Don't get confused with the radical 'spicy' which is very similar.,level18 radical
Long Ago,昔,This is the same as the kanji it comes from. It means <font color='#0a9ce6'><b>long ago</b></font>.,level18 radical
Mask,曽,"This looks kind of like a <font color='#0a9ce6'><b>mask</b></font>, right? It has horns, it has crazy eyes, and it has a big mouth with big lips. Nobody would actually look like this, which is why this is just a mask.",level18 radical
Noon,午,"This radical is the same as the kanji you learned earlier, making it <font color='#0a9ce6'><b>noon</b></font>.",level18 radical
Previous,先,This is the same as the kanji it comes from. It means <font color='#0a9ce6'><b>previous</b></font>.,level18 radical
Treasure Chest,凶,There's a treasure radical inside this box. What holds treasures? <font color='#0a9ce6'><b>Treasure chest</b></font>s.,level18 radical
Become,成,This is just like the kanji <span lang='ja'>成</b></font> and has the same meaning too: <font><b>become</b></font>. It will be used in a surprising amount of more complicated kanji.,level19 radical
Black Hole,复<div><br /></div>,"When you shoot your gun at the sun, it becomes winter. The shot you fired sent the sun into a crazy chain reaction, making it implode on itself and become a <font color='#0a9ce6'><b>black hole</b></font>. Imagine this happening, and imagine the shock you'd feel. You shot the sun. You caused this infinite winter (and soon black hole death) to happen.",level19 radical
City,市,This is the same as the kanji and also means <font color='#0a9ce6'><b>city</b></font>!,level19 radical
Ego,我,"There's a drunkard holding onto a nailbat. He's holding this nailbat because he's going to go bust up the dude who busted up his <font color='#0a9ce6'><b>ego</b></font>. He wouldn't do something like this for ego's sake when he's not drunk, but this is a drunkard, after all.",level19 radical
Flasher,司,"When a creeper is inside of a cloak, what are they? They're a <font color='#0a9ce6'><b>flasher</b></font>, because you know they're going to reveal to the world what's under that cloak in a public space.",level19 radical
Genius,才,"Like the kanji <span lang='ja'>才</b></font>, this radical means <font color='#0a9ce6'><b>genius</b></font> as well, though it wouldn't take one to know that, right?",level19 radical
Reason,由,"This is the same as the kanji you learned, which also means <font color='#0a9ce6'><b>reason</b></font>.",level19 radical
Together,共,"This is the same as the kanji you learned earlier, <font color='#e20096'><b>together</b></font>.",level19 radical
Arrows,巛,"There are three arrows pointing to the left. Instead of one arrow (like with the radical and kanji <span lang='ja'>矢</b></font>), these are three arrows... aka plural, more than one! <font><b>Arrows</b></font>!",level20 radical
Boob Grave,至,"You have a boob and a grave. So, naturally this is a <font color='#0a9ce6'><b>boob grave</b></font>. Just imagine a single boob being buried, getting a service, and having people crying all around.",level20 radical
Explosion,<img src="explosion.png" />,See the energy bursting outward? That's an <font color='#0a9ce6'><b>explosion</b></font>. Boom!,level20 radical
Fly,飛,"This radical is pretty complicated, but not much looks like this radical, so you're in luck. This looks like a giant flying fortress of some kind. See the propellers on the back as it moves to the left? Just imagine something like this flying through the air. That's why this radical is <font color='#0a9ce6'><b>fly</b></font>, because it is flying.",level20 radical
Mona Lisa,兼,"This radical looks like a combination of a brush radical and the beauty kanji (<span lang='ja'>美</b></font>). So, what's something beautiful you can paint with a brush? The most famous is probably the <font color='#0a9ce6'><b>Mona Lisa</b></font>.",level20 radical
Righteousness,義,"The horns of the king. They are so large and they cause the king to have an ego. This ego gives the king a sense of <font color='#0a9ce6'><b>righteousness</b></font> that he shouldn't have. Well, I suppose that's what kings do, but those horns are ridiculous.",level20 radical
Angle,角,"This radical is the same as the kanji it comes from, making it <font color='#0a9ce6'><b>angle</b></font>.",level21 radical
Half,半,"This is the same as the kanji that also means <font color='#0a9ce6'><b>half</b></font>, so you should know it at least half way.",level21 radical
Mohawk,啇,You have something old on your head that's standing up. What is this thing? An awesome <font color='#0a9ce6'><b>mohawk</b></font>.You've had it so long it is looking pretty old... but still awesome.,level21 radical
Next,次,This is the same as the kanji 'next' so the radical is also <font color='#0a9ce6'><b>next</b></font>.,level21 radical
Number,番,"The kanji is 'number in a series,' but that's too long for a radical. We're going to call the radical form <font color='#e20096'><b>number</b></font>.",level21 radical
Peace,平,This is the same as the kanji 'peace' making this radical <font color='#0a9ce6'><b>peace</b></font>.,level21 radical
Stilts,斉,See the guy on top walking on those two long sticks? Those sticks are <font color='#0a9ce6'><b>stilts</b></font>.,level21 radical
Ability,能,This is the same as the kanji meaning it comes from. This is <font color='#0a9ce6'><b>ability</b></font>.,level22 radical
Bathtub,呂,See the dude sitting inside the box? His head is sticking out the top. That's a <font color='#0a9ce6'><b>bathtub</b></font> he's sitting in.,level22 radical
Cheap,安,"This is the same as the kanji, <font color='#e20096'><b>cheap</b></font>, making this radical <font color='#0a9ce6'><b>cheap</b></font> as well.",level22 radical
Football,爰,"Your friend is on the ground, and you step on him with your cleat. There is no friendship here. This is a true sport you're playing. This is <font color='#0a9ce6'><b>football</b></font> (I don't care if you think of it as soccer football or American football, they should both be fine).",level22 radical
Outhouse,充,"This is an <font color='#0a9ce6'><b>outhouse</b></font>. There's a lid over the poop to keep the stink out, but for some reason you're dangling your legs into the outhouse hole. You'll have to come up with a reason why, but just try to imagine this and gross yourself out - it will help you to remember.",level22 radical
Slinky,弗,"Not only is it one spring, it is twenty springs. Combine these springs together to form a mega spring, an amazing <font color='#0a9ce6'><b>slinky</b></font>.",level22 radical
Clothes,衣,"You kick a lid off a box. Inside the box is a bunch of <font color='#0a9ce6'><b>clothes</b></font>. This radical will be the same as the kanji you'll learn later on, so it's helpful to learn it as clothes even though it doesn't quite look like clothes.",level23 radical
Corn,<span style="font-family:'MingLiU_HKSCS-ExtB'">𢁓</span>,"It has a leaf and it's connected to something that has lots of little sections. This looks just like a short, stubby thing of <font color='#0a9ce6'><b>corn</b></font>.",level23 radical
Demon,鬼,This is a <font color='#0a9ce6'><b>demon</b></font>. Can you see him? He has a crazy face and some tentacles holding something demonic. Try to figure out how to see a demon.,level23 radical
Four,丩,This radical looks just like a number <font color='#0a9ce6'><b>four</b></font>. It's just the version of <font color='#0a9ce6'><b>four</b></font> that isn't connected at the top.,level23 radical
Leather,革,"When I look at this radical, I see the body and (mainly) head of a bull. What are bulls made of? They're made of <font color='#0a9ce6'><b>leather</b></font>.",level23 radical
Nailgun,亭,"You have a lid covering your face, from your forehead to your mouth. There's a nail sticking in it. The reason you have this lid up protecting you like this is because someone's trying to use a <font color='#0a9ce6'><b>nailgun</b></font> to shoot you in the face.",level23 radical
Road,道,This radical is the same as the kanji. It is <font color='#0a9ce6'><b>road</b></font>.,level23 radical
Accept,受,This radical is the same as the kanji. It means <font color='#0a9ce6'><b>Accept</b></font>.,level24 radical
Control,制,This radical is the same as the kanji. It means <font color='#0a9ce6'><b>control</b></font>.,level24 radical
Cow God,韋,"The five is a bit altered, but you can see it. So, you have five mouths. And you have an abnormal cow (㐄). In this case, you have a five mouthed cow. This is the <font color=""#0a9ce6""><b>cow god</b></font>.",level24 radical
Death Star,俞,"The roof of the moon is what protects the moon. But, the moon is just a bunch of ribs now, because it is still being built. Wait, who builds a moon and what moon is built? I can only think of one moon-like thing that gets built, and that is the <font color='#0a9ce6'><b>Death Star</b></font>.",level24 radical
Guest,客,This radical is the same as the kanji. It means <font color='#0a9ce6'><b>guest</b></font>.,level24 radical
Nature,然,This radical is the same as the kanji. It means <font color='#0a9ce6'><b>Nature</b></font>.,level24 radical
Sunrise,旦,"The sun is coming up out of the ground, making this radical <font color='#0a9ce6'><b>sunrise</b></font>. Of course, don't confuse this with sunset! You can do that by thinking that the sun is an optimistic and bright thing, so it tends to come up, not go down (at least whenever possible).",level24 radical
Both,両,This radical is the same as the kanji. It means <font color='#0a9ce6'><b>Both</b></font>.,level25 radical
Capital,京,This radical is the same as the kanji. It means <font color='#0a9ce6'><b>Capital</b></font>.,level25 radical
Circus,冓,"You put your life (twice, one for each show) into an elephant's hands (or trunk). Where do you work? At the <font color='#0a9ce6'><b>circus</b></font>. Don't get this confused with the similar <span lang='ja'>黄</b></font>, though. That one is different, and doesn't involve life or elephants.",level25 radical
Friend,友,This radical is the same as the kanji. It means <font color='#0a9ce6'><b>Friend</b></font>.,level25 radical
Greenhouse,莫,"The flowers grow big from the sun. In order to let them grow big even when it's not sunny, we put them in the <font color='#0a9ce6'><b>greenhouse</b></font>.",level25 radical
Mix,交,This radical is the same as the kanji. It means <font color='#0a9ce6'><b>Mix</b></font>.,level25 radical
Wedding,甫,This radical looks like someone wearing a giant dress who has a tear in their eye. This is a woman at her <font color='#0a9ce6'><b>wedding</b></font>. That explains the big dress and the tear (of happiness!) in hear eye.,level25 radical
Announce,告,This radical is the same as the kanji. It means <font color='#0a9ce6'><b>Announce</b></font>.,level26 radical
Egg,<span style="font-family:'MingLiU_HKSCS-ExtB'">𠀉</span> ,"The letter 'E' is for '<font color='#0a9ce6'><b>egg</b></font>' - easy enough, right?",level26 radical
Ten Thousand,万,This radical is the same as the kanji. It means <font color='#0a9ce6'><b>Ten Thousand</b></font>.,level26 radical
Change,化,This radical is the same as the kanji. It means <font color='#0a9ce6'><b>Change</b></font>.,level27 radical
Comb,𦥑,Look at all those little things sticking out. You could easily use it to <font color='#0a9ce6'><b>comb</b></font> your hair.,level27 radical
Exit,出,This is the same as the kanji you learned way way back. <font color='#0a9ce6'><b>Exit</b></font> this information out of your head and remember it so you know this radical as well.,level27 radical
Farming,農,This radical is the same as the kanji. It means <font color='#0a9ce6'><b>Farming</b></font>.,level27 radical
Peoples,民,This radical is the same as the kanji. It means <font color='#0a9ce6'><b>Peoples</b></font>.,level27 radical
Rake,而,"If you look at it, you can see it's a weird looking <font color='#0a9ce6'><b>rake</b></font>.",level27 radical
Substitute,代,This radical is the same as the kanji. It means <font color='#0a9ce6'><b>Substitute</b></font>.,level27 radical
Surplus,余,This radical is the same as the kanji. It means <font color='#0a9ce6'><b>Surplus</b></font>.,level27 radical
Giant,巨,"If you were to look at a <font color='#0a9ce6'><b>giant</b></font> from above, this is what you would see. Do you see the head and two arms? The <font color='#0a9ce6'><b>giant</b></font> is facing towards the right.",level28 radical
Hercules,絜,"The life thread is cut with a sword by the Moirai. They are, in Greek mythology, the ones who decide when to let you die, by cutting your life thread. This is probably most well known in the story of <font color='#0a9ce6'><b>Hercules</b></font>, so we'll go with that with this radical.",level28 radical
Lovely,麗,"I don't know what this thing is, but it's <font color='#0a9ce6'><b>lovely</b></font>. It has two eyes, a funny mouth, and a scraggly beard. It's lovely, and nothing else, okay? So, remember it that way.",level28 radical
Specialty,専,This radical is the same as the kanji. It means <font color='#0a9ce6'><b>Specialty</b></font>.,level28 radical
Thorn,屯,This radical looks like a (crazy) hand with something sticking right through it. What do you usually get stuck in your finger? That little thing is a <font color='#0a9ce6'><b>thorn</b></font>.,level28 radical
Above,上,"This is the same as the kanji, <font color='#0a9ce6'><b>above</b></font>.",level29 radical
Blame,責,This radical is the same as the kanji. It means <font color='#0a9ce6'><b>Blame</b></font>.,level29 radical
District,区,This radical is the same as the kanji. It means <font color='#0a9ce6'><b>District</b></font>.,level29 radical
Morning,𠦝,"This is the left side of the kanji <span lang='ja'>朝</b></font>, so we'll call it <font color='#0a9ce6'><b>morning</b></font>, too.",level29 radical
Nose,乙,"If you look at this radical right, you'll see a NOSE (with a squinty eye on the left).",level29 radical
Odd,奇,"This is just like the kanji you learned in the previous level, <font color='#0a9ce6'><b>odd</b></font>. It's odd to have a big lip ring.",level29 radical
Ox,尞,"What has big horns but a small sun? Let's say it's an <font><b>ox</b></font>, because there's Babe the giant blue ox, and oxes are pretty big anyways. And, if an ox is big enough, it makes the sun look small in comparison, especially if you're Babe the giant blue ox (though you only have to remember 'ox').",level29 radical
Servant,臣,It's like you're looking at someone from above. Their head is in the middle and their arms are to the side... but they're chained. Why? Because this is your <font color='#0a9ce6'><b>servant</b></font>.,level29 radical
Joker,召,"Taking a sword to a mouth... sounds like something the <font color='#0a9ce6'><b>Joker</b></font> from Batman would do. He likes to carve smiles into people's faces, which is why this radical means 'Joker.'",level30 radical
Lineage,系,"A thread goes through the ground. It traces your <font color='#0a9ce6'><b>lineage</b></font>. You follow the thread all the way back to many generations, to find out your lineage involves Ghengish Khan. Feel the thread and the dirt in your hand and actually trace the lineage.",level30 radical
North,北,This radical is the same as the kanji. It means <font color='#0a9ce6'><b>North</b></font>.,level30 radical
Oversee,監,This radical is the same as the kanji. It means <font color='#0a9ce6'><b>Oversee</b></font>.,level30 radical
Turtle Shell,甲,"Poor turtles. We don't like them here. This is a <font color='#0a9ce6'><b>turtle shell</b></font>. See the shell with just a tail remaining? It's the only thing we didn't remove off the turtle. It's just a shell with a tail, so basically it's just a <font color='#0a9ce6'><b>turtle shell</b></font>.",level30 radical
Bookshelf,扁,"There's a door on the books. The door is part of a <font color='#0a9ce6'><b>bookshelf</b></font>, which holds the books together.",level31 radical
Chester,鬲,He's a creeper and he's 'Four-t' (forty). He's known as <font color='#0a9ce6'><b>Chester</b></font> the molester. Don't cross paths with this sicko.,level31 radical
Fang,牙,This is one of those radicals where we'll take the actual meaning. Imagine this in your mouth. It's one tooth that sticks out more than any other. It's your <font color='#0a9ce6'><b>fang</b></font>.,level31 radical
Line Up,並,This radical is the same as the kanji. It means <font color='#0a9ce6'><b>Line Up</b></font>.,level31 radical
Potato,<span style="font-family:'MingLiU_HKSCS-ExtB'">𠦒</span> ,"See the potato at the top? Then, like a potato underground it has roots going out of it (to create the next potato, I'm guessing). That's why this radical is <font color='#0a9ce6'><b>potato</b></font>.",level31 radical
Request,求,This is the same as the kanji you learned previously: <font color='#e20096'><b>request</b></font>.,level31 radical
Rocket,离,"This is a very complicated and tall radical. It has a lid on top to keep the explosiveness in. It also contains a treasure, at least for the people who will receive what's inside this. Also, it has a cow, which will be used for milk on Mars. This is a <font color='#0a9ce6'><b>rocket</b></font> filled with goodies for space people.",level31 radical
Cat Pirate,卬,See the 'CP' in this radical? It stands for <font color='#0a9ce6'><b>Cat Pirate</b></font>. Meoaarrrr.,level32 radical
Certain,必,This radical is the same as the kanji. It means <font color='#0a9ce6'><b>Certain</b></font>.,level32 radical
Night,夜,This radical is the same as the kanji. It means <font color='#0a9ce6'><b>Night</b></font>.,level32 radical
Same,同,This radical is the same as the kanji. It means <font color='#0a9ce6'><b>Same</b></font>.,level32 radical
Inside,内,This radical is the same as the kanji. It means <font color='#0a9ce6'><b>Inside</b></font>.,level33 radical
Interval,間,This radical is the same as the kanji. It means <font color='#0a9ce6'><b>Interval</b></font>.,level33 radical
Shark,烝,"This looks like it is water, but it's barbed and sharp. It also has a fish tail. What is in the water, has 'barbs' and has a fish tail? Something that will bite you, that's for sure. Let's call this radical <font color='#0a9ce6'><b>shark</b></font>.",level33 radical
Sock,享,"Best way to put a lid on the mouth of a child is to put a <font color='#0a9ce6'><b>sock</b></font> in that child's mouth. Shuts them up good, it does. A nice fat sock and they can't talk anymore, essentially putting a lid on their mouth.",level33 radical
Storehouse,蔵,"Your flowers become your servants. You plant them, you water them, you bring them up, then you cut them down and put them in your <font color='#0a9ce6'><b>storehouse</b></font>. They do what you want because they become YOUR servant, not the other way around. That's why you can tell them to sit in the storehouse where they wait until you come to eat them.",level33 radical
Catapult,呉,See the rock in the <font color='#0a9ce6'><b>catapult</b></font>? It even has little legs to hold it steady so it can catapult better.,level34 radical
Claw,爪,"This looks like a <font color='#0a9ce6'><b>claw</b></font> of some kind already, making it quite easy!",level34 radical
Member,員,"This is the same as the kanji you learned earlier, <font color='#0a9ce6'><b>member</b></font>.",level34 radical
Slice,亥,See the guy? See how he was CUT IN HALF??? That must have been one heckuva <font color='#0a9ce6'><b>slice</b></font> to do that to a person.,level34 radical
Belt,帯,"This is the same as the kanji 'belt,' which makes this <font color='#0a9ce6'><b>belt</b></font> as well.",level35 radical
Sake,為,"This radical looks like a big weird caterpillar bug thing. But, for the <font color='#0a9ce6'><b>sake</b></font> of everyone's sanity, we'll just call it sake, okay?",level35 radical
Shuriken,彑,"See the <font color='#0a9ce6'><b>shuriken</b></font> stuck into the ground? In case you don't know, a <font color='#0a9ce6'><b>shuriken</b></font> is just a throwing star. What awesome ninjas use. That's what's in this radical.",level35 radical
Turtle,亀,"There's a turtle shell inside this <font color='#0a9ce6'><b>turtle</b></font> radical. You can tell because there's a whole head and tail on this thing, making it a real turtle, not just a turtle shell.",level35 radical
Bright,明,"This looks just like the kanji you learned before, <font color='#0a9ce6'><b>bright</b></font>.",level36 radical
Departure,発,"This is the same as the kanji you learned earlier, <font color='#0a9ce6'><b>departure</b></font>",level36 radical
Right,右,"This is the same as the kanji you learned earlier, <font color='#0a9ce6'><b>Right</b></font>",level36 radical
South,南,"This is the same as the kanji you learned earlier, <font color='#0a9ce6'><b>South</b></font>",level36 radical
Sweet,甘,This radical is the <font color='#0a9ce6'><b>sun</b></font> with its hair sticking out. Why is the sun's hair sticking out like this? It ate wayyy too many <font color='#0a9ce6'><b>sweet</b></font> things causing it to have too much energy making its hair stand on end.,level36 radical
Valuable,貴,"This looks like the kanji you learned before, which is <font color='#0a9ce6'><b>valuable</b></font>.",level36 radical
Omen,兆,"There's an explosion around your legs. It was just as the fortune teller warned. This is the <font color='#0a9ce6'><b>omen</b></font> she was talking about. Think about what happens after the omen hits. What horrible fortune teller magic will happen??? (This radical is the same as the kanji, which you haven't learned, which is why it's an omen).",level37 radical
Prize,賞,"This is the same as the kanji you learned earlier, <font color='#0a9ce6'><b>Prize</b></font>",level37 radical
Skewer,串,There's a stick going through some juicy meat. This is a <font color='#0a9ce6'><b>skewer</b></font>.,level37 radical
Violence,暴,"This is the same as the kanji you learned earlier, <font color='#0a9ce6'><b>Violence</b></font>",level37 radical
Have,有,This is the same as the kanji <font color='#0a9ce6'><b>Have</b></font>.,level38 radical
Prefecture,県,This is the same as the kanji <font color='#0a9ce6'><b>Prefecture</b></font>.,level38 radical
Propaganda,辟,A national flag in your mouth was promised to taste sweet but it is actually spicy. You've been lied to. These lies are <font color='#0a9ce6'><b>propaganda</b></font>.,level38 radical
Sky,空,This is the same as the kanji <font color='#0a9ce6'><b>Sky</b></font>.,level38 radical
Think,思,This is the same as the kanji <font color='#0a9ce6'><b>think</b></font>.,level38 radical
Tooth,歯,This is the same as the kanji <font color='#0a9ce6'><b>Tooth</b></font>.,level38 radical
Buddy,君,This is the same as the kanji <font color='#0a9ce6'><b>Buddy</b></font>.,level39 radical
Former,旧,This is the same as the kanji <font color='#0a9ce6'><b>Former</b></font>.,level39 radical
Hill,岡,This is the same as the kanji <font color='#0a9ce6'><b>Hill</b></font>.,level39 radical
Reality,真,"This is the same as the kanji, <font color='#0a9ce6'><b>reality</b></font>.",level39 radical
Scroll,巻,This is the same as the kanji you learned a while back: <span lang='ja'>巻</b></font>. They both mean <font color='#0a9ce6'><b>scroll</b></font>.,level39 radical
Six,六,This is the same as the kanji <font color='#0a9ce6'><b>Six</b></font>.,level39 radical
Three,三,This is the same as the kanji <font color='#0a9ce6'><b>Three</b></font>.,level39 radical
Employ,雇,This is the same as the kanji <font color='#0a9ce6'><b>Employ</b></font>.,level40 radical
Every,毎,This is the same as the kanji <font color='#0a9ce6'><b>Every</b></font>.,level40 radical
Preserve,保,This is the same as the kanji <font color='#0a9ce6'><b>Preserve</b></font>.,level40 radical
Cactus,业,See the <font color='#0a9ce6'><b>cactus</b></font> coming out of the ground? It's happy to see you!,level41 radical
Signpost,丰,"It's a post with signs saying 'Chicago <span lang='ja'>→</b></font>' and such on it, making this a <font color='#0a9ce6'><b>signpost</b></font>.",level41 radical
Trident,⿱𠫓丗,"The <font color='#0a9ce6'><b>trident</b></font> goes up, sticking through a fish (or whatever). AQUAAMANNNN!",level41 radical
Wide,広,This is the same as the kanji <font color='#0a9ce6'><b>Wide</b></font>.,level41 radical
Bone,骨,This is the same as the kanji <font color='#0a9ce6'><b>Bone</b></font>.,level42 radical
Grenade,臼,"This is the shell of a <font color='#0a9ce6'><b>grenade</b></font> that has blown up. BOOM! It exploded, splitting it down the middle.",level42 radical
Melon,瓜,"I'm not totally sure why this is a <font color='#0a9ce6'><b>melon</b></font>, but it is. Just think of the outside as the melon shell, and the inside 'pile' radical as a pile of seeds inside the melon, making this a <font color='#0a9ce6'><b>melon</b></font>.",level42 radical
Shop,屋,"Since we already have a 'roof' radical, we're going to use the second meaning of this kanji and make this radical <font color='#0a9ce6'><b>shop</b></font>. As in, a place that you buy things at. A <font color='#0a9ce6'><b>shop</b></font>.",level42 radical
Badger,豸,"You know the animal radical. This is just like that with a little extra. So, you know it's an animal already, which means all you have to do is remember what kind of animal. In this case, it's a <font color='#0a9ce6'><b>badger</b></font>.",level43 radical
Business,業,This is the same as the kanji <font color='#0a9ce6'><b>Business</b></font>.,level43 radical
Imperial,龍,"Stand on the moon so you can look down on your countries. The thing with all the lines nad borders are the borders of all the countries you rule, for you are <font color='#0a9ce6'><b>imperial</b></font>.",level43 radical
Pirate,尢,"This kind of looks like big (大) which I think you'll remember you learned by pretending this was a big guy. This big guy, however, has a funny leg... a peg leg. That makes him a <font color='#0a9ce6'><b>pirate</b></font>. We'll see another radical later on that's like this and has a parrot on his shoulder (even though that one is more pirate-like, that one is going to be parrot).",level43 radical
Redwood,耒,"This is a tree with two extra branches on top. It's the tallest of the tree-like radicals, which is why we're making this one the <font color='#0a9ce6'><b>redwood</b></font>, because redwoods are super tall and big and live a long time.",level43 radical
Blade,刃,"You have a sword that has a drop of something on it. That drop is a drop of blood. Sure, a sword will cut someone to spill some blood, but all you really need is any kind of <font color='#0a9ce6'><b>blade</b></font> to cut someone, sword, knife, whatever.",level44 radical
Can,缶,"It's kind of hard to see, but if you look at this the right way it looks like a tin <font color='#0a9ce6'><b>can</b></font>. The lines in the middle show the circumference, and the lines on the tops and sides show the outline of the can.",level44 radical
Dragon,竜,A standing turlte is less like a turtle and more like a monster. What kind of monster? A <font color='#0a9ce6'><b>dragon</b></font>! Rawwwr.,level44 radical
Wind,風,"This radical is the same as the kanji you learned a long time ago. It should be familiar, like the <font color='#0a9ce6'><b>wind</b></font> itself.",level44 radical
Wrap,包,This is the same as the kanji <font color='#0a9ce6'><b>Wrap</b></font>.,level44 radical
Again,更,This is the same as the kanji <font color='#0a9ce6'><b>Again</b></font>.,level45 radical
House,家,This is the same as the kanji <font color='#0a9ce6'><b>House</b></font>.,level45 radical
Protect,守,This is the same as the kanji <font color='#0a9ce6'><b>Protect</b></font>.,level45 radical
Fat,太,"The meaning of the radical is the same as the kanji <span lang='ja'>太</b></font>, <font color='#0a9ce6'><b>fat</b></font>.",level46 radical
Favor,恵,This is the same as the kanji <font color='#0a9ce6'><b>Favor</b></font>.,level46 radical
Task,務,This is the same as the kanji <font color='#0a9ce6'><b>Task</b></font>.,level47 radical
Wave,波,This is the same as the kanji <font color='#0a9ce6'><b>Wave</b></font>.,level47 radical
Form,容,This is the same as the kanji <font color='#0a9ce6'><b>form</b></font>.,level48 radical
Mysterious,玄,What's under this lid that smells like poop? I don't know! How <font color='#0a9ce6'><b>mysterious</b></font>.,level48 radical
Sunlight,光,This is the same as the kanji <font color='#0a9ce6'><b>Sunlight</b></font>.,level48 radical
Crab Trap,甚,"This radical looks like a small anima (<span lang='ja'>匹</b></font>) has a crab (<span lang='ja'>其</b></font>) sticking out of it. Often when a crab is eating a small animal, that small animal was put inside a <font color='#0a9ce6'><b>crab trap</b></font> to catch the crab, luring it in with the small animal. That's why this radical is <font color='#0a9ce6'><b>crab trap</b></font>.",level49 radical
Tights,鬲,"There's a creeper that has his head through his legs. The 'T' signifies what the creeper is wearing on his legs, which is <font color='#0a9ce6'><b>tights</b></font>. These tights are too tight, in fact, and it's getting creepy.",level49 radical
Times,回,This is the same as the kanji <font color='#0a9ce6'><b>Times</b></font>.,level49 radical
Name,名,This is the same as the kanji <font color='#0a9ce6'><b>Name</b></font>.,level50 radical
Psychopath,⿱冖⿰鬯彡,"Inside this guy's forehead you have a spoon and a bunch of hair, something that's sliced into 4 pices in a box (<span style=""font-family:'SimSun-ExtB'"">𠚍</span>) in the upper left. That's the mind of a <font color=""#0a9ce6""><b>psychopath</b></font> right there.",level50 radical
Splinter,禺,"Although a little bit modified, there is a turtle shell that's on a mustache with this radical. The only thing with a mustache that hangs around turtles is <font color='#0a9ce6'><b>Splinter</b></font> the giant rat from Teenage Mutant Ninja Turtles. So, this radical is <font color='#0a9ce6'><b>Splinter</b></font> (the giant rat).",level50 radical
